spine_rank	module	id	token_count	char_count	statement
7	transport_pins_hats_receipts	S-1248	12	76	Gate phase requires eligibility open and hazard below cap at decision times.
7	transport_pins_hats_receipts	S-1249	9	61	Merge phase fits slope-1 through origin per admissible meter.
7	transport_pins_hats_receipts	S-1250	16	65	Merge phase checks beta in [0.99,1.01] and R^2 >= 0.95 per meter.
7	transport_pins_hats_receipts	S-1251	6	42	Merge phase checks mirror fit consistency.
7	transport_pins_hats_receipts	S-1252	10	69	Merge phase computes slope-spread across meters and requires <= 0.01.
7	transport_pins_hats_receipts	S-1253	7	51	Merge phase requires decision parity across meters.
7	transport_pins_hats_receipts	S-1254	9	72	Merge phase runs detune discipline with median Delta_tilde_COPL <= 1e-4.
7	transport_pins_hats_receipts	S-1255	7	56	Merge phase requires monotone off-ratio ladder behavior.
7	transport_pins_hats_receipts	S-1256	11	72	Merge phase verifies budget honesty Qhat*Gammahat approx 1 inside bands.
7	transport_pins_hats_receipts	S-1257	11	68	Merge phase verifies budget honesty Shat+Jhat approx 1 inside bands.
7	transport_pins_hats_receipts	S-1258	8	54	Lock phase builds maximal connected certified key set.
7	transport_pins_hats_receipts	S-1259	10	74	Lock phase publishes intervals per axis with overlap confidence intervals.
7	transport_pins_hats_receipts	S-1260	9	70	Lock phase runs key equivalence test via symmetric-difference measure.
7	transport_pins_hats_receipts	S-1261	8	60	Lock phase attaches subtraction battery and hazard timeline.
7	transport_pins_hats_receipts	S-1262	10	69	Transport key invariant is CRL locality with single 3DL quantization.
7	transport_pins_hats_receipts	S-1263	7	50	Sub-CRL deltas are inadmissible for key decisions.
7	transport_pins_hats_receipts	S-1264	10	65	Swap supremacy rule voids transport if slope-spread exceeds 0.01.
7	transport_pins_hats_receipts	S-1265	6	50	Local passes cannot rescue swap-supremacy failure.
7	transport_pins_hats_receipts	S-1266	8	59	Hazard primacy bars certification when hazard cap breached.
7	transport_pins_hats_receipts	S-1267	7	56	Closed eligibility bars certification and key formation.
7	transport_pins_hats_receipts	S-1268	5	33	Refusals bound keys from outside.
7	transport_pins_hats_receipts	S-1269	6	46	Keys are version-bound to tolerance signature.
7	transport_pins_hats_receipts	S-1270	11	84	Changing constants revs theory version and invalidates prior key equivalence claims.
7	transport_pins_hats_receipts	S-1271	15	84	Transport evidence must include hinge panel per meter with slope, R^2, MRE, and CIs.
7	transport_pins_hats_receipts	S-1272	8	54	Transport evidence must include mirror fits per meter.
7	transport_pins_hats_receipts	S-1273	10	76	Transport evidence must include slope-spread bar and decision parity record.
7	transport_pins_hats_receipts	S-1274	12	82	Transport evidence must include detune profile with lock band and off-ratio trend.
7	transport_pins_hats_receipts	S-1275	12	91	Transport evidence must include budget panel for multiplicative and additive budget checks.
7	transport_pins_hats_receipts	S-1276	9	64	Transport evidence must include key intervals and overlap plots.
7	transport_pins_hats_receipts	S-1277	8	77	Transport evidence must include symmetric-difference summary across contexts.
7	transport_pins_hats_receipts	S-1278	8	61	Transport evidence must include hazard timeline at decisions.
7	transport_pins_hats_receipts	S-1279	7	59	Transport evidence must include tolerance signature string.
7	transport_pins_hats_receipts	S-1280	7	61	Dossier without full transport evidence is non-transportable.
7	transport_pins_hats_receipts	S-1281	9	65	Transport falsifier is meter dependence with slope-spread > 0.01.
7	transport_pins_hats_receipts	S-1282	9	65	Transport falsifier is decision flip under admissible meter swap.
7	transport_pins_hats_receipts	S-1283	6	53	Transport falsifier is non-monotone off-ratio ladder.
7	transport_pins_hats_receipts	S-1284	9	72	Transport falsifier is median Delta_tilde_COPL > 1e-4 in claimed region.
7	transport_pins_hats_receipts	S-1285	11	73	Transport falsifier is budget dishonesty with Qhat*Gammahat not approx 1.
7	transport_pins_hats_receipts	S-1286	11	69	Transport falsifier is budget dishonesty with Shat+Jhat not approx 1.
7	transport_pins_hats_receipts	S-1287	12	93	Transport falsifier is key mismatch with positive symmetric difference absent declared fault.
7	transport_pins_hats_receipts	S-1288	9	62	Transport falsifier is hazard breach anywhere in key timeline.
7	transport_pins_hats_receipts	S-1289	9	64	Any transport falsifier routes to Theta with earliest-fail type.
7	transport_pins_hats_receipts	S-1290	9	61	On failure, keys retract to largest connected safe component.
7	transport_pins_hats_receipts	S-1291	8	63	Methods must declare admissible meters and tolerance signature.
7	transport_pins_hats_receipts	S-1292	8	53	Methods must quantize hats at 3DL before evaluations.
7	transport_pins_hats_receipts	S-1293	9	51	Methods must run slope and mirror checks per meter.
7	transport_pins_hats_receipts	S-1294	8	62	Methods must compute slope-spread and confirm decision parity.
7	transport_pins_hats_receipts	S-1295	11	75	Methods must execute subtraction battery with early exit and Theta logging.
7	transport_pins_hats_receipts	S-1296	11	72	Methods must assemble maximal connected key set and publish overlap CIs.
7	transport_pins_hats_receipts	S-1297	7	66	Methods must publish symmetric-difference summary across contexts.
7	transport_pins_hats_receipts	S-1298	18	126	Methods must ship pass matrix, mirror tables, spread bars, detune profiles, budget panel, hazard timeline, and refusal ledger.
7	transport_pins_hats_receipts	S-1299	10	73	Transport key plain-language rule is same where across admissible meters.
7	transport_pins_hats_receipts	S-1300	10	69	Delta Pins are three Boolean causal checks: Phase, Topology, Closure.
7	transport_pins_hats_receipts	S-1301	9	49	Delta Pins must pass in fixed order during Merge.
7	transport_pins_hats_receipts	S-1302	6	27	Delta Pins run on CRL hats.
7	transport_pins_hats_receipts	S-1303	8	49	Pin failures route to Theta with typed witnesses.
7	transport_pins_hats_receipts	S-1304	11	67	Hazard is orthogonal to pin order and cannot overrule causal order.
7	transport_pins_hats_receipts	S-1305	9	58	Phase pin checks dual-gap cadence match before other pins.
7	transport_pins_hats_receipts	S-1306	7	45	Phase pin failure routes to Theta<phase-pin>.
7	transport_pins_hats_receipts	S-1307	9	75	Topology pin enforces boundary legality, packing, and winding conservation.
7	transport_pins_hats_receipts	S-1308	6	43	Topology failure routes to Theta<topology>.
7	transport_pins_hats_receipts	S-1309	8	57	Topology failure cannot be rescued by energy diagnostics.
7	transport_pins_hats_receipts	S-1310	8	58	Closure pin enforces overtone and cumulative closure caps.
7	transport_pins_hats_receipts	S-1311	6	41	Closure failure routes to Theta<closure>.
7	transport_pins_hats_receipts	S-1312	9	54	Pin order is causal: phase then topology then closure.
7	transport_pins_hats_receipts	S-1313	6	40	Skipping or reordering pins is unlawful.
7	transport_pins_hats_receipts	S-1314	10	69	Pins make Merge deterministic into lawful corridor or lawful refusal.
7	transport_pins_hats_receipts	S-1315	5	47	Topology-first safety blocks brittle shortcuts.
7	transport_pins_hats_receipts	S-1316	10	67	Pins on CRL hats guarantee sub-CRL inertness and meter objectivity.
7	transport_pins_hats_receipts	S-1317	8	50	Pin sweep begins with phase check inside envelope.
7	transport_pins_hats_receipts	S-1318	8	59	Phase sweep predicate uses Delta_kappa <= delta at windows.
7	transport_pins_hats_receipts	S-1319	8	65	Topology sweep checks boundary legality and winding conservation.
7	transport_pins_hats_receipts	S-1320	8	55	Closure sweep checks C <= C_max and C_tot <= C_max_tot.
7	transport_pins_hats_receipts	S-1321	10	61	After pin pass, dyadic roll-up and hinge checks are executed.
7	transport_pins_hats_receipts	S-1322	9	51	Any dyadic level fail routes to Theta<hinge,level>.
7	transport_pins_hats_receipts	S-1323	11	88	Publish-or-refuse step uses overlap/mirror and optional H-infinity for lock progression.
7	transport_pins_hats_receipts	S-1324	10	68	Pin routing table requires specific witness fields per failure type.
7	transport_pins_hats_receipts	S-1325	8	64	Order invariant requires phase precede topology precede closure.
7	transport_pins_hats_receipts	S-1326	6	59	Out-of-sequence attempts must yield Theta<out-of-sequence>.
7	transport_pins_hats_receipts	S-1327	12	68	Hazard primacy includes fast veto at Gate and slow shaping in Merge.
7	transport_pins_hats_receipts	S-1328	7	49	Hazard cap breach retroactively demotes to Theta.
7	transport_pins_hats_receipts	S-1329	9	66	Walls are applied after quantization to maintain meter invariance.
7	transport_pins_hats_receipts	S-1330	7	63	Evidence supports topology-first discipline and lawful funnels.
7	transport_pins_hats_receipts	S-1331	7	64	Evidence includes subtractive collapse and coarse-to-fine gains.
7	transport_pins_hats_receipts	S-1332	8	47	OSCS binds pin receipts and order into dossier.
7	transport_pins_hats_receipts	S-1333	7	48	Independent labs reproduce pin decisions on CRL.
7	transport_pins_hats_receipts	S-1334	8	56	Pin falsifier is topology rescued by energy diagnostics.
7	transport_pins_hats_receipts	S-1335	9	60	Pin falsifier is successful lock while skipping earlier pin.
7	transport_pins_hats_receipts	S-1336	12	78	Pin falsifier is meter-dependent pin verdict post-CRL for same seed and bands.
7	transport_pins_hats_receipts	S-1337	8	53	Pins are Boolean legality checks, not score rankings.
7	transport_pins_hats_receipts	S-1338	9	60	Adding samples cannot overturn pin failure at same run-card.
7	transport_pins_hats_receipts	S-1339	8	52	Ranking systems can order only within pin-legal set.
7	transport_pins_hats_receipts	S-1340	11	72	Methods must quantize observables on 3DL hats and declare bands/windows.
7	transport_pins_hats_receipts	S-1341	13	68	Methods must run pins in order and log typed witness fields on fail.
7	transport_pins_hats_receipts	S-1342	12	68	Methods must enforce hazard gate H<Hc with fast and slow components.
7	transport_pins_hats_receipts	S-1343	15	84	Methods must run dyadic and hinge checks with slope and R^2 requirements under swap.
7	transport_pins_hats_receipts	S-1344	16	130	Methods must include pin receipts, envelope snapshots, roll-ups, hazard timeline, overlap/mirror, and optional H-infinity dossier.
7	transport_pins_hats_receipts	S-1345	11	70	Pin falsifier includes pin flip under admissible meter swap after CRL.
7	transport_pins_hats_receipts	S-1346	10	69	Pin falsifier includes closure budget overrun that still passes lock.
7	transport_pins_hats_receipts	S-1347	9	67	Pin falsifier includes typed witness inconsistency on fail records.
7	transport_pins_hats_receipts	S-1348	9	76	Pin plain-language rule is beat-match then legal-container then note-budget.
7	transport_pins_hats_receipts	S-1349	9	75	Delta Hats are dimensionless co-located variables on three-decimal lattice.
7	transport_pins_hats_receipts	S-1350	7	41	All decisions are made on quantized hats.
7	transport_pins_hats_receipts	S-1351	11	70	Hat conversion is raw observable divided by fixed baseline for window.
7	transport_pins_hats_receipts	S-1352	7	43	Ratios and deviations are computed on hats.
7	transport_pins_hats_receipts	S-1353	9	71	CRL lattice applies Q_1e-3 quantization to every decision-facing value.
7	transport_pins_hats_receipts	S-1354	8	58	Receipts store quantized values and lattice/grid metadata.
7	transport_pins_hats_receipts	S-1355	7	47	Walls are evaluated after quantization on hats.
7	transport_pins_hats_receipts	S-1356	9	65	CRL distance is absolute difference between quantized hat values.
7	transport_pins_hats_receipts	S-1357	7	62	Hats guarantee meter-swap invariance via co-location contract.
7	transport_pins_hats_receipts	S-1358	10	75	If admissible meters co-locate hats, quantized outputs and decisions match.
7	transport_pins_hats_receipts	S-1359	8	60	Sub-CRL perturbations below one lattice step are idempotent.
7	transport_pins_hats_receipts	S-1360	5	39	Sub-CRL tweaks cannot change decisions.
7	transport_pins_hats_receipts	S-1361	7	63	Hats-first plus quantization yields finite reproducible search.
7	transport_pins_hats_receipts	S-1362	11	64	CRL on hats links precision to causal cost per actionable digit.
7	transport_pins_hats_receipts	S-1363	9	64	Protocol step one is hats-first conversion with declared window.
7	transport_pins_hats_receipts	S-1364	9	66	Protocol step two is single-round quantization at expression root.
7	transport_pins_hats_receipts	S-1365	8	60	Protocol step three is walls enforcement after quantization.
7	transport_pins_hats_receipts	S-1366	8	51	Proposals with sub-CRL deltas route to NOT/abstain.
7	transport_pins_hats_receipts	S-1367	9	63	Decisions and receipts are executed strictly on quantized hats.
7	transport_pins_hats_receipts	S-1368	8	62	Tie-break at half-ULP must use predeclared deterministic rule.
7	transport_pins_hats_receipts	S-1369	9	62	When subsystem grids differ, coarsest agreed grid is promoted.
7	transport_pins_hats_receipts	S-1370	9	66	Streaming data should be smoothed before single quantization pass.
7	transport_pins_hats_receipts	S-1371	11	70	Tolerance reporting uses lattice counts on hats, not raw float deltas.
7	transport_pins_hats_receipts	S-1372	8	61	No sub-CRL side-effects are admissible in automaton branches.
7	transport_pins_hats_receipts	S-1373	9	80	Co-location contract requires meter kernels/sampling preserve lattice decisions.
7	transport_pins_hats_receipts	S-1374	10	78	Hats evidence includes protocol requiring HAT then CRL_QUANTIZE before guards.
7	transport_pins_hats_receipts	S-1375	8	68	Hats theorems include meter-swap invariance and sub-CRL idempotence.
7	transport_pins_hats_receipts	S-1376	9	61	Delta-Subtractive and refusal schema are defined on hats/CRL.
7	transport_pins_hats_receipts	S-1377	9	73	Hats falsifier is meter-dependent decision flip after proper co-location.
7	transport_pins_hats_receipts	S-1378	8	66	Hats falsifier is reproducible sub-CRL leverage changing decision.
7	transport_pins_hats_receipts	S-1379	9	72	Hats falsifier is runtime tolerance dependence replacing lattice counts.
7	transport_pins_hats_receipts	S-1380	10	66	Hats are not generic normalized features but legal decision arena.
7	transport_pins_hats_receipts	S-1381	10	81	Single-round root quantization avoids staircase bias and preserves CRL semantics.
7	transport_pins_hats_receipts	S-1382	9	63	Extra decimals without lattice change are inert and non-causal.
7	transport_pins_hats_receipts	S-1383	9	60	Methods must declare baselines per channel and compute hats.
7	transport_pins_hats_receipts	S-1384	12	73	Methods must quantize once at decision root and persist grid in receipts.
7	transport_pins_hats_receipts	S-1385	14	82	Methods must enforce walls on CRL and route sub-CRL proposals to NOT with witness.
7	transport_pins_hats_receipts	S-1386	10	55	Methods must run LOW, pins, and hinge strictly on hats.
7	transport_pins_hats_receipts	S-1387	10	61	Methods must report spreads and band tests as lattice counts.
7	transport_pins_hats_receipts	S-1388	13	107	Methods must publish receipts with grid, quantized values, tie-break policy, and heterogeneous-grid policy.
